tre_ID	target_clade	dominant_root_id	dominant_root_leaf_count	dominant_target_count	dominant_total_count	dominant_purity	candidate_id	candidate_type	candidate_leaf_count	phylo_distance	alien_coverage	alien_deepvar	combined_score	removed_flag	removed_tips_original
OG0002523_99	Magnoliopsida	N49	51	46	51	0.9019607843137255	CER_0009461	tip	1	2	0.0392156862745098	14	0.7027170695546089	1	CER_0009461
OG0002523_99	Magnoliopsida	N49	51	46	51	0.9019607843137255	CER_0018855	tip	1	2	0.0392156862745098	14	0.7027170695546089	1	CER_0018855
OG0002523_99	Magnoliopsida	N49	51	46	51	0.9019607843137255	MAR_0012278	tip	1	3	0.0392156862745098	14	1.4054341391092178	1	MAR_0012278
OG0002523_99	Magnoliopsida	N49	51	46	51	0.9019607843137255	MAR_0012279	tip	1	3	0.0392156862745098	14	1.4054341391092178	1	MAR_0012279
OG0002523_99	Magnoliopsida	N91	43	39	43	0.9069767441860465	GIN_0020559	tip	1	1	0.023255813953488372	2	0.0	1	GIN_0020559
OG0002523_99	Magnoliopsida	N91	43	39	43	0.9069767441860465	MAR_0007592	tip	1	3	0.06976744186046512	1	0.0	1	MAR_0007592
OG0002523_99	Magnoliopsida	N91	43	39	43	0.9069767441860465	MAR_0007593	tip	1	3	0.06976744186046512	1	0.0	1	MAR_0007593
OG0002523_99	Magnoliopsida	N91	43	39	43	0.9069767441860465	MAR_0007594	tip	1	3	0.06976744186046512	1	0.0	1	MAR_0007594
OG0002523_99	Magnoliopsida	N97	91	85	91	0.9340659340659341	CER_0002521	tip	1	2	0.03296703296703297	3	0.07592844982757234	1	CER_0002521
OG0002523_99	Magnoliopsida	N97	91	85	91	0.9340659340659341	CER_0002522	tip	1	2	0.03296703296703297	3	0.07592844982757234	1	CER_0002522
OG0002523_99	Magnoliopsida	N97	91	85	91	0.9340659340659341	CER_0002523	tip	1	2	0.03296703296703297	3	0.07592844982757234	1	CER_0002523
