tre_ID	target_clade	dominant_root_id	dominant_root_leaf_count	dominant_target_count	dominant_total_count	dominant_purity	candidate_id	candidate_type	candidate_leaf_count	phylo_distance	alien_coverage	alien_deepvar	combined_score	removed_flag	removed_tips_original
OG0001272_161	Magnoliopsida	N86	88	83	88	0.9431818181818182	GIN_0020374	tip	1	1	0.011363636363636364	4	0.0	1	GIN_0020374
OG0001272_161	Magnoliopsida	N153	59	55	59	0.9322033898305084	GIN_0010640	tip	1	1	0.05084745762711865	2	0.0	1	GIN_0010640
OG0001272_161	Magnoliopsida	N153	59	55	59	0.9322033898305084	GIN_0020804	tip	1	1	0.05084745762711865	2	0.0	1	GIN_0020804
OG0001272_161	Magnoliopsida	N153	59	55	59	0.9322033898305084	GIN_0022774	tip	1	1	0.05084745762711865	2	0.0	1	GIN_0022774
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	GIN_0026512	tip	1	1	0.006578947368421052	6	0.0	1	GIN_0026512
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	GIN_0026519	tip	1	1	0.006578947368421052	6	0.0	1	GIN_0026519
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	GIN_0026517	tip	1	1	0.006578947368421052	5	0.0	1	GIN_0026517
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	GIN_0019420	tip	1	1	0.006578947368421052	3	0.0	1	GIN_0019420
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0010357	tip	1	2	0.05921052631578947	2	0.0	1	CER_0010357
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0010358	tip	1	2	0.05921052631578947	2	0.0	1	CER_0010358
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0001419	tip	1	2	0.05921052631578947	2	0.0	1	CER_0001419
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0001420	tip	1	2	0.05921052631578947	2	0.0	1	CER_0001420
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0046047	tip	1	2	0.05921052631578947	2	0.0	1	CER_0046047
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0056708	tip	1	2	0.05921052631578947	2	0.0	1	CER_0056708
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0056709	tip	1	2	0.05921052631578947	2	0.0	1	CER_0056709
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0056710	tip	1	2	0.05921052631578947	2	0.0	1	CER_0056710
OG0001272_161	Magnoliopsida	N154	152	138	152	0.9078947368421053	CER_0056711	tip	1	2	0.05921052631578947	2	0.0	1	CER_0056711
