tre_ID	target_clade	dominant_root_id	dominant_root_leaf_count	dominant_target_count	dominant_total_count	dominant_purity	candidate_id	candidate_type	candidate_leaf_count	phylo_distance	alien_coverage	alien_deepvar	combined_score	removed_flag	removed_tips_original
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	GIN_0018851	tip	1	1	0.004048582995951417	7	0.0	1	GIN_0018851
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	GIN_0000171	tip	1	1	0.004048582995951417	8	0.0	1	GIN_0000171
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	GIN_0022966	tip	1	1	0.004048582995951417	8	0.0	1	GIN_0022966
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	GIN_0026988	tip	1	1	0.004048582995951417	5	0.0	1	GIN_0026988
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	GIN_0008290	tip	1	1	0.004048582995951417	4	0.0	1	GIN_0008290
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0015577	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0015577
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0015578	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0015578
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0015579	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0015579
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0003157	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0003157
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0003248	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0003248
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0003249	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0003249
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0003250	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0003250
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053753	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053753
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053754	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053754
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053755	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053755
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053756	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053756
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0003251	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0003251
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053757	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053757
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053758	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053758
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053759	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053759
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053760	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053760
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053761	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053761
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	CER_0053762	tip	1	2	0.0728744939271255	8	0.5684144540652732	1	CER_0053762
OG0000637_252	Magnoliopsida	N245	247	223	247	0.902834008097166	MAR_0013706	tip	1	3	0.004048582995951417	8	2.3821002170531407	1	MAR_0013706
OG0000637_252	Polypodiopsida	N176	19	18	19	0.9473684210526315	MAR_0013706	tip	1	2	0.05263157894736842	1	0.0	1	MAR_0013706
