tre_ID	target_clade	dominant_root_id	dominant_root_leaf_count	dominant_target_count	dominant_total_count	dominant_purity	candidate_id	candidate_type	candidate_leaf_count	phylo_distance	alien_coverage	alien_deepvar	combined_score	removed_flag	removed_tips_original
OG0001285_160	Magnoliopsida	N33	35	32	35	0.9142857142857143	GIN_0024340	tip	1	1	0.08571428571428572	10	0.0	1	GIN_0024340
OG0001285_160	Magnoliopsida	N33	35	32	35	0.9142857142857143	GIN_0024341	tip	1	1	0.08571428571428572	10	0.0	1	GIN_0024341
OG0001285_160	Magnoliopsida	N33	35	32	35	0.9142857142857143	GIN_0024347	tip	1	1	0.08571428571428572	10	0.0	1	GIN_0024347
OG0001285_160	Polypodiopsida	N44	12	11	12	0.9166666666666666	GIN_0020122	tip	1	1	0.08333333333333333	2	0.0	1	GIN_0020122
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0023229	tip	1	2	0.007575757575757576	16	0.0	1	CER_0023229
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0070626	tip	1	2	0.007575757575757576	16	0.0	1	CER_0070626
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0057624	tip	1	2	0.007575757575757576	15	0.0	1	CER_0057624
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0056978	tip	1	2	0.007575757575757576	14	0.0	1	CER_0056978
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0024095	tip	1	2	0.007575757575757576	15	0.0	1	CER_0024095
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0052901	tip	1	2	0.007575757575757576	15	0.0	1	CER_0052901
OG0001285_160	Magnoliopsida	N134	132	119	132	0.9015151515151515	CER_0011730	tip	1	2	0.007575757575757576	14	0.0	1	CER_0011730
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	CER_0036089	tip	1	2	0.007518796992481203	16	0.9834098849322713	1	CER_0036089
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	CER_0036090	tip	1	2	0.007518796992481203	16	0.9834098849322713	1	CER_0036090
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	CER_0043324	tip	1	2	0.007518796992481203	16	0.9834098849322713	1	CER_0043324
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	CER_0043325	tip	1	2	0.007518796992481203	16	0.9834098849322713	1	CER_0043325
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	CER_0040685	tip	1	2	0.007518796992481203	17	1.0590567991578306	1	CER_0040685
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	CER_0040686	tip	1	2	0.007518796992481203	17	1.0590567991578306	1	CER_0040686
OG0001285_160	Magnoliopsida	N142	133	120	133	0.9022556390977443	GIN_0000907	tip	1	1	0.007518796992481203	3	0.0	1	GIN_0000907
OG0001285_160	Magnoliopsida	N146	130	120	130	0.9230769230769231	GIN_0017668	tip	1	1	0.007692307692307693	6	0.0	1	GIN_0017668
OG0001285_160	Magnoliopsida	N146	130	120	130	0.9230769230769231	GIN_0022768	tip	1	1	0.007692307692307693	6	0.0	1	GIN_0022768
OG0001285_160	Magnoliopsida	N146	130	120	130	0.9230769230769231	GIN_0022273	tip	1	1	0.007692307692307693	5	0.0	1	GIN_0022273
OG0001285_160	Magnoliopsida	N146	130	120	130	0.9230769230769231	MAR_0023078	tip	1	3	0.007692307692307693	4	0.7027779689821854	1	MAR_0023078
