tre_ID	target_clade	dominant_root_id	dominant_root_leaf_count	dominant_target_count	dominant_total_count	dominant_purity	candidate_id	candidate_type	candidate_leaf_count	phylo_distance	alien_coverage	alien_deepvar	combined_score	removed_flag	removed_tips_original
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	GIN_0016554	tip	1	1	0.004081632653061225	7	0.0	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	GIN_0025934	tip	1	1	0.004081632653061225	8	0.0	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	GIN_0025283	tip	1	1	0.004081632653061225	7	0.0	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0073004	tip	1	2	0.004081632653061225	5	0.3398077316610455	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0021505	tip	1	2	0.004081632653061225	9	0.7928847072091061	1	CER_0021505
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0021508	tip	1	2	0.004081632653061225	9	0.7928847072091061	1	CER_0021508
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0021507	tip	1	2	0.004081632653061225	8	0.679615463322091	1	CER_0021507
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0021509	tip	1	2	0.004081632653061225	7	0.5663462194350758	1	CER_0021509
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0021506	tip	1	2	0.004081632653061225	6	0.45307697554806065	1	CER_0021506
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0035277	tip	1	2	0.004081632653061225	7	0.5663462194350758	1	CER_0035277
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0035278	tip	1	2	0.004081632653061225	7	0.5663462194350758	1	CER_0035278
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0035276	tip	1	2	0.004081632653061225	6	0.45307697554806065	1	CER_0035276
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0001302	tip	1	2	0.004081632653061225	6	0.45307697554806065	1	CER_0001302
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0001305	tip	1	2	0.004081632653061225	6	0.45307697554806065	1	CER_0001305
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0001304	tip	1	2	0.004081632653061225	5	0.3398077316610455	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CER_0001303	tip	1	2	0.004081632653061225	5	0.3398077316610455	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	DUN_0004144	tip	1	4	0.004081632653061225	5	1.0194231949831365	1	DUN_0004144
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CHL_0015283	tip	1	4	0.004081632653061225	2	0.0	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	CHL_0015284	tip	1	4	0.004081632653061225	2	0.0	0	
OG0000631_253	Magnoliopsida	N243	245	223	245	0.9102040816326531	N240	node	3	3	0.012244897959183673	2	0.0	0	
