tre_ID	gene	root_relative_branch_ratio	sister_relative_branch_ratio	removed_flag
OG0001319_157	GLY_0039557	-0.9999907781672209	0.0	0
OG0001319_157	GLY_0039558	-0.9999907781672209	0.0	0
OG0001319_157	PHA_0032301	-0.9999907781672209	0.0	0
OG0001319_157	PHA_0032302	-0.9999907781672209	0.0	0
OG0001319_157	GLY_0010262	-0.19186304208719981	-0.25799732669214653	0
OG0001319_157	GLY_0010197	-0.21179764073708454	0.24364734254198667	0
OG0001319_157	GLY_0069982	-0.36621714830198737	-0.19591353127806882	0
OG0001319_157	PHA_0028599	0.7422787997758079	0.46597354260969753	0
OG0001319_157	MED_0036518	-0.9999907781672209	0.0	0
OG0001319_157	MED_0036519	-0.9999907781672209	0.0	0
OG0001319_157	MED_0025110	16.46495487844816	13.66952374144256	1
OG0001319_157	MED_0033470	1.6910336153026937	-0.6489361851971481	0
OG0001319_157	LOC107646072	-0.9999907781672209	0.0	0
OG0001319_157	arharahy.Tifrunner.gnm1.Arahy.16g00821	-0.9999907781672209	0.0	0
OG0001319_157	ardaradu.V14167.gnm1.Aradu.A06g00681	-0.85871350920187	7534.245621737646	0
OG0001319_157	arharahy.Tifrunner.gnm1.Arahy.06g00726	-0.9999812499156776	-0.999867290324669	0
OG0001319_157	GLY_0034755	-0.9999907781672209	0.0	0
OG0001319_157	GLY_0034757	-0.9999907781672209	0.0	0
OG0001319_157	GLY_0034756	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	GLY_0034753	-0.9999907781672209	-0.6250232454345966	0
OG0001319_157	GLY_0034754	-0.9999907781672209	-0.6923288193782187	0
OG0001319_157	GLY_0003299	-0.7479463273214261	1.002583766475658	0
OG0001319_157	PHA_0023500	-0.9999907781672209	0.0	0
OG0001319_157	PHA_0023501	-0.9999907781672209	0.0	0
OG0001319_157	MED_0004312	-0.9999907781672209	0.0	0
OG0001319_157	MED_0004313	-0.9999907781672209	0.0	0
OG0001319_157	MED_0004314	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	LOC107617664	-0.9999907781672209	0.0	0
OG0001319_157	arharahy.Tifrunner.gnm1.Arahy.19g01339	-0.9999907781672209	0.0	0
OG0001319_157	ardaradu.V14167.gnm1.Aradu.A09g01123	-0.7015005601266089	74.17322399336588	0
OG0001319_157	arharahy.Tifrunner.gnm1.Arahy.09g01122	-0.9960291786886813	-0.9866973910805228	0
OG0001319_157	CEC_0005348	-0.34811740350599213	-0.7782219751133052	0
OG0001319_157	CUC_0006685	-0.9999803864550404	1.1268597500495934	0
OG0001319_157	CUC_0006688	-0.9999907781672209	-0.5298232523434221	0
OG0001319_157	CUC_0006686	-0.9999732180853231	-0.9995825995473528	0
OG0001319_157	CUC_0006689	-0.9999803123657273	0.034807692307692276	0
OG0001319_157	CUC_0006690	-0.9999809745961311	-0.0336368704701728	0
OG0001319_157	CUC_0006691	-0.9999907781672209	-0.7873578976230148	0
OG0001319_157	CUC_0006687	-0.7491811492071444	0.9279429714899314	0
OG0001319_157	PRU_0006636	-0.9999907781672209	0.0	0
OG0001319_157	PRU_0006637	-0.9999907781672209	0.0	0
OG0001319_157	PRU_0006638	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	PRU_0006639	-0.9999907781672209	-0.967088962953049	0
OG0001319_157	PRU_0006635	-0.9182043006705666	53.61527010221445	0
OG0001319_157	POP_0015151	-0.9999907781672209	0.0	0
OG0001319_157	POP_0015153	-0.9999907781672209	0.0	0
OG0001319_157	POP_0015152	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	POP_0015154	-0.9999907781672209	-0.6250232454345966	0
OG0001319_157	POP_0000101	-0.716630329616732	-0.32371841534727963	0
OG0001319_157	ARA_0004989	-0.004001813808410831	-0.8443988442445148	0
OG0001319_157	ARA_0009695	5.400969076069855	5.426687482780788	1
OG0001319_157	MIM_0007884	1.4039786876027154	0.3601952148553745	0
OG0001319_157	SOL_0028037	0.76737769795663	-0.2648114115690908	0
OG0001319_157	COF_0002148	0.5451920799863857	-0.34413576652084316	0
OG0001319_157	HEL_0000151	4.440177033864412	2.6827306501547987	0
OG0001319_157	HEL_0011148	0.47721284847039813	-0.7284623571485017	0
OG0001319_157	ACT_0033173	0.2745099758081535	-0.6400784114981489	0
OG0001319_157	VIT_0022374	-0.10579870070127005	-0.7458026183690614	0
OG0001319_157	AQU_0002332	-0.9999907781672209	0.0	0
OG0001319_157	AQU_0002333	-0.9999907781672209	0.0	0
OG0001319_157	AQU_0002334	-0.9999907781672209	-0.6799873036026027	0
OG0001319_157	CIN_0002763	2.4778895613687366	-0.2198752173260244	0
OG0001319_157	BRA_0008608	-0.9999907781672209	0.0	0
OG0001319_157	BRA_0008610	-0.9999907781672209	0.0	0
OG0001319_157	BRA_0008607	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	BRA_0008605	-0.8207239852170272	0.5067496924969249	0
OG0001319_157	BRA_0008609	-0.8810180511894554	-0.33631975836488126	0
OG0001319_157	BRA_0008604	-0.9999907781672209	-0.9999445777853894	0
OG0001319_157	BRA_0008600	-0.9999907781672209	-0.9999334985028303	0
OG0001319_157	BRA_0008601	-0.9999907781672209	-0.999922421799321	0
OG0001319_157	BRA_0008602	-0.9999907781672209	0.0	0
OG0001319_157	BRA_0008603	-0.9999907781672209	0.0	0
OG0001319_157	BRA_0008606	-0.9999907781672209	-0.9998892260189974	0
OG0001319_157	ORY_0017131	-0.27451195760552066	-0.44214165850229564	0
OG0001319_157	ASP_0009942	0.7232808363933122	-0.550965684107268	0
OG0001319_157	LIR_0001237	-0.9999907781672209	0.0	0
OG0001319_157	LIR_0001238	-0.9999907781672209	0.0	0
OG0001319_157	NYM_0023379	0	0	0
OG0001319_157	NYM_0023381	0	0	0
OG0001319_157	NYM_0023380	-0.9999907781672209	0.0	0
OG0001319_157	NYM_0023382	0	0	0
OG0001319_157	NYM_0023384	0	0	0
OG0001319_157	NYM_0023383	-0.9999907781672209	-0.7429097455617379	0
OG0001319_157	AMB_0008875	1.2311859450612026	-0.5846032577926177	0
OG0001319_157	GIN_0000647	0.45221456540619	0.4285315817887348	0
OG0001319_157	GIN_0009387	0.016578550953560676	-0.2999804745318611	0
OG0001319_157	GIN_0000648	0.03079272288249565	-0.2694754788042615	0
OG0001319_157	ardaradu.V14167.gnm1.Aradu.A07g01807	20.800643189924653	4.959985196373112	1
OG0001319_157	ardaradu.V14167.gnm1.Aradu.A10g01679	2.6578351240186326	-0.8322143483496335	0
OG0001319_157	arharahy.Tifrunner.gnm1.Arahy.05g00699	-0.9303094882869826	8.165679213437864	0
OG0001319_157	arharahy.Tifrunner.gnm1.Arahy.15g00709	-0.9923965796652753	-0.8908973381335565	0
OG0001319_157	LOC107642760	-0.9999755825405635	-0.9999977002312631	0
OG0001319_157	ardaradu.V14167.gnm1.Aradu.A05g00673	-0.9726918682631961	-0.9967894929288066	0
OG0001319_157	GLY_0002350	-0.8762882260257153	0.03590603769827594	0
OG0001319_157	GLY_0039405	-0.8805762593592319	-0.0346614812459797	0
OG0001319_157	PHA_0035474	-0.5587670410149926	0.7371618507101496	0
OG0001319_157	MED_0024829	-0.2171403034292924	0.342428575536484	0
OG0001319_157	CEC_0016751	-0.442594998006616	-0.893386105056823	0
OG0001319_157	POP_0003346	-0.9999811328362691	-0.20389810883828627	0
OG0001319_157	POP_0003347	-0.999976300566623	0.2561206186066804	0
OG0001319_157	POP_0042004	-0.9999804239570385	1.122793096607816	0
OG0001319_157	POP_0042005	-0.9999907781672209	-0.5289225306046164	0
OG0001319_157	ARA_0003356	1.6723192036124739	1.362530784309403	0
OG0001319_157	CUC_0028537	-0.9999907781672209	-0.9984850852571538	0
OG0001319_157	CUC_0028538	-0.9939126390955875	659.1031541360842	0
OG0001319_157	PRU_0028873	-0.0959521395162645	-0.4417809209932373	0
OG0001319_157	VIT_0021253	-0.5729812129439276	-0.8580350192186056	0
OG0001319_157	VIT_0031112	2.0079163516643557	6.0439906693599	0
OG0001319_157	COF_0017629	0.25761578304577076	-0.26918824680018705	0
OG0001319_157	MIM_0030569	0.7208477799370081	0.3683414307741541	0
OG0001319_157	SOL_0013945	0.9323407550598103	1.0393470475234334	0
OG0001319_157	SOL_0032007	-0.05247085953004945	-0.5096469719489912	0
OG0001319_157	HEL_0014099	0.11587652422287725	-0.6872001702507352	0
OG0001319_157	HEL_0026857	2.5673821341825716	2.1969326863175844	0
OG0001319_157	ACT_0000929	21.533395643738668	4.808489969914459	1
OG0001319_157	HEL_0025964	2.8793896108028427	-0.8278382152367344	0
OG0001319_157	ACT_0005965	-0.388492420437467	-0.8439893962093316	0
OG0001319_157	ACT_0021463	2.919653951106042	5.409820715403279	0
OG0001319_157	ACT_0032837	-0.9108979053069153	-0.962333034822177	0
OG0001319_157	ACT_0038830	-0.5900180962353267	-0.762833935075038	0
OG0001319_157	AQU_0010461	0.7895587577556435	-0.6370947359673249	0
OG0001319_157	CIN_0025577	-0.07282255357244352	0.15740640303812614	0
OG0001319_157	LIR_0019497	-0.19891799112760367	-0.13599925024169837	0
OG0001319_157	BRA_0016465	0	0	0
OG0001319_157	BRA_0016467	0	0	0
OG0001319_157	BRA_0016466	-0.9999907781672209	0.0	0
OG0001319_157	BRA_0016469	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	BRA_0016468	0	0	0
OG0001319_157	BRA_0016470	0	0	0
OG0001319_157	ORY_0028758	-0.04410151119351439	0.24802231839269723	0
OG0001319_157	ASP_0004046	0.4454459121066972	-0.4091239100176797	0
OG0001319_157	NYM_0038320	-0.9999907781672209	0.0	0
OG0001319_157	NYM_0038321	-0.9999907781672209	0.0	0
OG0001319_157	NYM_0038322	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	NYM_0038323	-0.9999907781672209	0.0	0
OG0001319_157	NYM_0038324	-0.9999907781672209	0.0	0
OG0001319_157	AMB_0007461	-0.6530452346481449	0.8209080609854448	0
OG0001319_157	AMB_0012442	-0.8094605802535199	-0.45082345373394805	0
OG0001319_157	CER_0022028	0	0	0
OG0001319_157	CER_0022032	0	0	0
OG0001319_157	CER_0022031	0	0	0
OG0001319_157	CER_0022030	0	0	0
OG0001319_157	CER_0022029	-0.9999907781672209	0.0	0
OG0001319_157	CER_0022033	-0.9999907781672209	-0.5000247954376396	0
OG0001319_157	CER_0022034	-0.9999907781672209	-0.6470814737026342	0
OG0001319_157	CER_0022035	-0.9999907781672209	0.0	0
OG0001319_157	CER_0022037	-0.9999907781672209	0.0	0
OG0001319_157	CER_0022036	-0.864889447996218	5.3918919728489145	0
OG0001319_157	MAR_0018965	-0.9999907781672209	0.0	0
OG0001319_157	MAR_0018966	-0.9999907781672209	0.0	0
OG0001319_157	MAR_0018967	-0.9999907781672209	0.0	0
OG0001319_157	MAR_0018968	-0.9999907781672209	0.0	0
OG0001319_157	MAR_0022532	-0.9999907781672209	0.0	0
OG0001319_157	MAR_0022533	-0.9999907781672209	0.0	0
OG0001319_157	MAR_0022512	1.629566925880272	-0.6955661086018233	0
OG0001319_157	CHL_0008411	7.993473051721012	3.618442128205249	1
OG0001319_157	DUN_0006980	0.9472958201201762	-0.7834767715518381	0
