tre_ID	gene	root_relative_branch_ratio	sister_relative_branch_ratio	removed_flag
OG0001311_158	GLY_0011553	-0.988566717180327	920.3776579814315	0
OG0001311_158	GLY_0011554	-0.9999875911004346	-0.9989146687122946	0
OG0001311_158	GLY_0018445	-0.81241341285956	0.006816841092081541	0
OG0001311_158	PHA_0008802	-0.427126805809215	0.6953491778007288	0
OG0001311_158	MED_0016133	-0.008015200991814301	0.5888987969622044	0
OG0001311_158	LOC107606332	-0.9999875911004346	0.0	0
OG0001311_158	arharahy.Tifrunner.gnm1.Arahy.17g03537	-0.9999875911004346	0.0	0
OG0001311_158	ardaradu.V14167.gnm1.Aradu.A08g01018	-0.9999875911004346	0.0	0
OG0001311_158	arharahy.Tifrunner.gnm1.Arahy.08g01025	-0.9999875911004346	0.0	0
OG0001311_158	LOC107605552	-0.999964347795798	0.19642485969652865	0
OG0001311_158	arharahy.Tifrunner.gnm1.Arahy.16g03860	-0.99997020105031	-0.16417651146629594	0
OG0001311_158	ardaradu.V14167.gnm1.Aradu.A06g03442	-0.9999875911004346	0.0	0
OG0001311_158	arharahy.Tifrunner.gnm1.Arahy.06g03145	-0.9999875911004346	0.0	0
OG0001311_158	MED_0000553	-0.19878174672108545	-0.4787664937406358	0
OG0001311_158	GLY_0051802	-0.8005012656876864	-0.024992129416608014	0
OG0001311_158	GLY_0063002	-0.7953875652378639	0.02563274633019534	0
OG0001311_158	PHA_0028918	-0.13420021921367226	0.7324606304580079	0
OG0001311_158	CEC_0023608	-0.35660407012414946	-0.6159363100654099	0
OG0001311_158	CUC_0030078	0	0	0
OG0001311_158	CUC_0030080	0	0	0
OG0001311_158	CUC_0030079	-0.9999875911004346	0.0	0
OG0001311_158	CUC_0030076	-0.9999875911004346	-0.5	0
OG0001311_158	CUC_0030077	-0.9482772984153699	935.7547830183917	0
OG0001311_158	ARA_0000749	0.748766630573053	1.2719452549516939	0
OG0001311_158	ARA_0008347	-0.23027783052359013	-0.559848549246288	0
OG0001311_158	PRU_0036806	-0.9999704537622508	-0.9999344403335844	0
OG0001311_158	PRU_0036807	-0.5493229394747675	15252.280784872752	0
OG0001311_158	POP_0006202	-0.5184177556515664	0.6639444601385072	0
OG0001311_158	POP_0039147	-0.710577933407497	-0.39901840238299796	0
OG0001311_158	SOL_0019054	-0.625109268476523	-0.7296805773903101	0
OG0001311_158	SOL_0020522	0.3868434902096399	2.6993272268263344	0
OG0001311_158	SOL_0019555	-0.5006696969440547	-0.18472980134057698	0
OG0001311_158	SOL_0020532	-0.387527835707706	0.22658721199957338	0
OG0001311_158	SOL_0019177	0.7085680890040745	0.8772969743808707	0
OG0001311_158	SOL_0021306	-0.30462964762590417	-0.550459403000336	0
OG0001311_158	SOL_0020036	-0.495617935695417	15.650608716277281	0
