tre_ID	gene	root_relative_branch_ratio	sister_relative_branch_ratio	removed_flag
OG0002527_99	GLY_0006525	-0.9999932210697661	0.0	0
OG0002527_99	GLY_0006526	-0.9999932210697661	0.0	0
OG0002527_99	GLY_0051395	-0.9999797920089725	0.36249371543489195	0
OG0002527_99	GLY_0051396	-0.999985168378541	-0.2660516605166052	0
OG0002527_99	PHA_0016053	-0.7384390442803453	0.3384096808939496	0
OG0002527_99	MED_0028888	-0.9999862746999554	-0.216598955310505	0
OG0002527_99	MED_0028889	-0.9999824798548103	0.2764854052452216	0
OG0002527_99	LOC107644009	-0.9999932210697661	0.0	0
OG0002527_99	arharahy.Tifrunner.gnm1.Arahy.15g02658	-0.9999932210697661	0.0	0
OG0002527_99	ardaradu.V14167.gnm1.Aradu.A05g03187	-0.9999932210697661	0.0	0
OG0002527_99	arharahy.Tifrunner.gnm1.Arahy.05g03065	-0.9999932210697661	0.0	0
OG0002527_99	CEC_0007098	-0.6000702319166102	-0.3626436185170451	0
OG0002527_99	PRU_0033039	-0.9999932210697661	0.0	0
OG0002527_99	PRU_0033040	-0.9999932210697661	0.0	0
OG0002527_99	PRU_0033041	-0.9370572260417593	2863.8750385683434	0
OG0002527_99	CUC_0026031	0.1802727641065653	1.0456726406332335	0
OG0002527_99	ARA_0018157	-0.9547103738426497	-0.9836494724759977	0
OG0002527_99	ARA_0019441	1.7699183461124426	60.160106212598826	0
OG0002527_99	ARA_0026958	-0.9999836065130152	-0.9999991257302754	0
OG0002527_99	HEL_0020234	17.751063341584228	1143810.7685977754	1
OG0002527_99	VIT_0000618	-0.3410913707230753	-0.7343727784580389	0
OG0002527_99	MIM_0032023	-0.9999932210697661	0.0	0
OG0002527_99	MIM_0032024	-0.9999932210697661	0.0	0
OG0002527_99	MIM_0016508	-0.2844025666414876	-0.19534412183948346	0
OG0002527_99	COF_0017248	-0.18934162797050358	-0.46972877097036436	0
OG0002527_99	SOL_0013427	0.32373526464810665	0.8280985236432404	0
OG0002527_99	SOL_0013859	-0.27589500919785326	-0.4529835306649187	0
OG0002527_99	HEL_0014720	-0.5661111809095293	-0.09932215744465862	0
OG0002527_99	HEL_0049648	-0.5182641355321108	0.11027489825093134	0
OG0002527_99	HEL_0011190	0.08910293138988082	0.381758822623828	0
OG0002527_99	ACT_0029983	-0.8197055378182205	-0.8992778047080923	0
OG0002527_99	ACT_0038610	0.7900172018616108	8.928298297131557	0
OG0002527_99	AQU_0040031	0.10258622362525031	-0.5566433886853779	0
OG0002527_99	BRA_0051864	-0.9999813050662008	-0.9999690688811275	0
OG0002527_99	BRA_0051865	-0.3955946476972305	32328.900645442016	0
OG0002527_99	BRA_0054404	-0.9999798367499121	-0.9999495823389021	0
OG0002527_99	BRA_0054405	-0.6000756550607974	19833.31952662722	0
OG0002527_99	ORY_0002478	-0.9999932210697661	0.0	0
OG0002527_99	ORY_0003894	-0.9999932210697661	0.0	0
OG0002527_99	ORY_0023309	-0.9999815328382566	-0.9990103858267431	0
OG0002527_99	ASP_0002583	0.12567526000215778	-0.47986624502333464	0
OG0002527_99	CIN_0016117	-0.8052616711686972	13384.052651197466	0
OG0002527_99	CIN_0016391	-0.9999854510599319	-0.999925289797055	0
OG0002527_99	LIR_0025383	-0.9999836668454943	-0.0744823877386394	0
OG0002527_99	LIR_0025384	-0.999982352410922	0.08047646717024982	0
OG0002527_99	NYM_0039004	-0.9999863926533413	-0.3128744052305481	0
OG0002527_99	NYM_0039005	-0.9999801967111076	0.45533801624072145	0
OG0002527_99	AMB_0010365	-0.9999798292930888	-0.9999978088778922	0
OG0002527_99	CEC_0005174	8.205651679128783	456386.1618215426	1
OG0002527_99	GIN_0013075	-0.15853139005710248	-0.7828848779667794	0
OG0002527_99	CER_0023169	-0.9999932210697661	0.0	0
OG0002527_99	CER_0023170	-0.9999932210697661	0.0	0
OG0002527_99	CER_0015871	0.27390334849818126	0.390884397042388	0
OG0002527_99	CER_0041191	1.9333515751232644	-0.03150242507123018	0
OG0002527_99	MAR_0015893	1.331985895137408	-0.6035551358895991	0
OG0002527_99	GIN_0005784	0.679100345373367	-0.7590571046867568	0
OG0002527_99	GLY_0031465	-0.7527642796507741	0.052824230037556395	0
OG0002527_99	GLY_0055413	-0.7651690440859188	-0.050173835793722234	0
OG0002527_99	PHA_0006845	-0.6215723207257448	0.03858307635778442	0
OG0002527_99	MED_0007867	-0.22921529560672463	0.30940938020621406	0
OG0002527_99	LOC107638646	-0.999986178439146	-0.2436192313399614	0
OG0002527_99	arharahy.Tifrunner.gnm1.Arahy.11g02839	-0.9999817267156613	0.32208543822649466	0
OG0002527_99	ardaradu.V14167.gnm1.Aradu.A01g02825	-0.9901578745612036	1450.8700000000001	0
OG0002527_99	arharahy.Tifrunner.gnm1.Arahy.01g02762	-0.9999932210697661	-0.9993112330993822	0
OG0002527_99	CEC_0011262	-0.4975477247370936	-0.5737078123293917	0
OG0002527_99	POP_0037319	-0.6802480292589095	0.5777739868074232	0
OG0002527_99	POP_0044845	-0.797339813297278	-0.3661956602393547	0
OG0002527_99	POP_0045001	-0.4554071828306324	-0.23477075585058732	0
OG0002527_99	CUC_0019695	0.4897038135664339	0.9518163247180035	0
OG0002527_99	PRU_0043572	-0.23676024495713507	-0.48765670860731275	0
OG0002527_99	ARA_0004774	1.6051632257059965	1.1400636501081718	0
OG0002527_99	MIM_0023261	0.3911991783365921	0.0520099652446713	0
OG0002527_99	SOL_0026699	0.32242015218271614	-0.049438662144778336	0
OG0002527_99	COF_0009790	-0.09165724329897244	-0.42557709150255346	0
OG0002527_99	HEL_0039575	-0.8204119023486004	-0.8803293054771316	0
OG0002527_99	HEL_0046013	0.5006856805454678	7.356264697777828	0
OG0002527_99	HEL_0020151	-0.9999849968716062	-0.9999932887279771	0
OG0002527_99	ACT_0033377	-0.10010379037050107	-0.6526640474117954	0
OG0002527_99	VIT_0000959	-0.5588970433545367	28274.192282622866	0
OG0002527_99	VIT_0024753	-0.9999843996478525	-0.9999646333085908	0
OG0002527_99	VIT_0000995	4.238825074115609	22.750938064245076	0
OG0002527_99	VIT_0025459	-0.9015672214306385	-0.9517402749900866	0
OG0002527_99	VIT_0006019	-0.8164455502687036	-0.8880898030106753	0
OG0002527_99	VIT_0002951	-0.9796585318362236	-0.9871791143254038	0
OG0002527_99	VIT_0004999	-0.40144757606124165	-0.5484546813054332	0
OG0002527_99	VIT_0004687	-0.006432532397481214	-0.3638723146780247	0
OG0002527_99	VIT_0030681	-0.9999806908951215	-0.9999926741933561	0
OG0002527_99	AQU_0006378	0.7654232429727617	-0.39253006749487745	0
OG0002527_99	CIN_0002697	-0.09197585301996905	0.2979080065501973	0
OG0002527_99	LIR_0001722	-0.30039406306342664	-0.22952936960611586	0
OG0002527_99	AMB_0007149	1.154398259798053	-0.6967921959543422	0
OG0002527_99	ASP_0000526	0.6801239638386968	-0.7718997621726238	0
OG0002527_99	NYM_0025707	1.040539347588266	-0.7359768954137924	0
OG0002527_99	BRA_0039555	-0.5047977906223262	-0.9485773011302066	0
OG0002527_99	ORY_0015364	-0.8752575152995711	-0.9874462853718611	0
OG0002527_99	CHL_0005595	-0.9999850382230805	-0.9999981988591387	0
OG0002527_99	DUN_0010077	7.306833319406486	555202.6609125095	1
OG0002527_99	DUN_0010066	0.8064493287487579	-0.7703424040804078	0
OG0002527_99	DUN_0010078	2.8012105604670134	-0.5793683755593053	0
