tre_ID	long_branch_label	gene	root_relative_branch_ratio	sister_relative_branch_ratio
OG0004434_65		ardaradu.V14167.gnm1.Aradu.A01g02308	-0.9169681597776184	-0.8643820831764366
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.01g02175	-0.3877516911692088	6.373656987380091
OG0004434_65		ardaradu.V14167.gnm1.Aradu.A01g02305	-0.6095228147057735	-0.04005604715178943
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.01g02172	-0.9333803008443535	-0.9196552015720526
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.18g00705	-0.6321923953829048	-0.5849997338949979
OG0004434_65		ardaradu.V14167.gnm1.Aradu.A08g01581	-0.7838490449459906	6.384964739292046
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.08g01608	-0.9707309428433737	-0.8645897393823083
OG0004434_65		LOC107618163	-0.9999922232104109	0.0
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.11g01620	-0.9999922232104109	0.0
OG0004434_65		ardaradu.V14167.gnm1.Aradu.A01g01724	-0.9886728430361055	1.0199206364483848
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.01g01680	-0.9943922762313023	-0.5049310443412794
OG0004434_65		GLY_0014967	-0.8633302093744131	-0.10829614798343891
OG0004434_65		GLY_0061686	-0.846731860228581	0.12144855911357844
OG0004434_65		PHA_0003734	-0.6879931352762416	0.13846136532761646
OG0004434_65		MED_0022048	0.11955390794149527	0.8611430727273581
OG0004434_65		LOC107642965	-0.9943462446688921	726.0037675986515
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.15g01001	-0.9999922232104109	-0.9986244913099926
OG0004434_65		ardaradu.V14167.gnm1.Aradu.A05g00978	-0.9999922232104109	0.0
OG0004434_65		arharahy.Tifrunner.gnm1.Arahy.05g00973	-0.9999922232104109	0.0
OG0004434_65		CEC_0017171	-0.3353744041586469	-0.5789403720159944
OG0004434_65		PRU_0023077	-0.9999922232104109	0.0
OG0004434_65		PRU_0023078	-0.9999922232104109	0.0
OG0004434_65		PRU_0023079	-0.9999922232104109	0.0
OG0004434_65		PRU_0023080	-0.9999922232104109	0.0
OG0004434_65		CUC_0001785	0.3053764630650846	0.3694490407113372
OG0004434_65		ARA_0011529	-0.34344573406335116	-0.29176072328639513
OG0004434_65		ARA_0011870	-0.07297676431726084	0.41195219310659076
OG0004434_65		POP_0024611	-0.6945786557879038	-0.16770953711680298
OG0004434_65		POP_0025681	-0.6330351507885069	0.20150361513915266
OG0004434_65		VIT_0014772	-0.013490415239315155	-0.5085788764383716
OG0004434_65		LIR_0005660	-0.9999922232104109	0.0
OG0004434_65		LIR_0005663	-0.9999922232104109	0.0
OG0004434_65		LIR_0005661	-0.9048634780644017	-0.562526148587799
OG0004434_65		LIR_0005662	-0.7825320950532475	1.2858509069100224
OG0004434_65		CIN_0013614	-0.999980949718384	-0.9999878693402201
OG0004434_65		CIN_0013848	0.5704241946988348	82434.74695430444
OG0004434_65		CIN_0000087	0.22746206806409416	-0.0517655194108862
OG0004434_65		BRA_0046191	-0.9999799620059645	-0.9997455972903391
OG0004434_65		BRA_0046192	-0.9212351391139418	3929.775742650454
OG0004434_65		ORY_0024759	-0.4985196681256392	-0.15786937923083777
OG0004434_65		ASP_0003658	0.2192581179125796	-0.3864845005359727
OG0004434_65		NYM_0032985	-0.9999922232104109	0.0
OG0004434_65		NYM_0032986	-0.9999922232104109	0.0
OG0004434_65		NYM_0032987	-0.9999922232104109	-0.7006055568748516
OG0004434_65		AMB_0016167	0.4938205812070149	-0.045129529058242544
OG0004434_65		CER_0026622	1.5663020120103561	-0.37468436715614806
OG0004434_65		MAR_0012594	3.104010642336187	0.5991923877740488
OG0004434_65		GIN_0018790	1.2237485407872981	-0.5290496357313907
OG0004434_65		AQU_0017577	0.9065008631706973	-0.3063154992207887
OG0004434_65		SOL_0019544	-0.26094591692410357	0.06808750573877537
OG0004434_65		SOL_0019829	-0.3080584885554793	-0.06374712312703308
OG0004434_65		SOL_0030275	0.07321392635258368	0.2915351368003401
OG0004434_65		COF_0020560	0.05040632809301605	-0.29497800800878676
OG0004434_65		MIM_0000269	0.02656552558504365	0.09048094879271369
OG0004434_65		MIM_0018730	-0.058612141072644765	-0.08297343377973397
OG0004434_65		HEL_0033570	0.8715029968758436	0.7129166343215645
OG0004434_65		HEL_0044319	0.09258265077044484	-0.41620042682575126
OG0004434_65		HEL_0021046	0.0764831696460442	-0.3294426054396545
OG0004434_65		ACT_0028813	1.0826236351264245	9.909461762781417
OG0004434_65		ACT_0030921	-0.8090993231002948	-0.9083364494285514
OG0004434_65		ACT_0015180	2.6022203491873053	0.179197607448048
OG0004434_65		ACT_0034376	-0.7427151790923257	-0.9186562998389087
OG0004434_65		CHL_0018315	6.28497665639394	-0.3199638682558876
OG0004434_65		DUN_0008915	9.712631750477591	0.4705100998608193
OG0004434_65		DUN_0013984	4.379532128910046	-0.5114285664266495
