tre_ID	long_branch_label	gene	root_relative_branch_ratio	sister_relative_branch_ratio
OG0000667_246		SOL_0009863	-0.41987092215416694	0.4198863179344184
OG0000667_246		SOL_0010388	-0.5914256863255245	-0.29571826464617856
OG0000667_246		SOL_0011943	0.010798852031379745	0.2961218815164113
OG0000667_246		SOL_0010182	-0.4770556609676858	-0.7778536731100227
OG0000667_246		AQU_0007258	-0.3390203786232001	0.33907537708516194
OG0000667_246		AQU_0030585	-0.5063910272059591	-0.25321604958732474
OG0000667_246		CUC_0019050	1.899336312614851	1.346129128051024
OG0000667_246		MED_0029250	0.23579571045323802	-0.5737660011788355
OG0000667_246		MED_0024802	-0.8734840441306839	-0.9422693512094014
OG0000667_246		MED_0021683	0.2239209066882401	-0.4089884391279929
OG0000667_246		ARA_0002379	-0.3718568401412643	0.3608224669023286
OG0000667_246		ARA_0008320	-0.5384091789073763	-0.26515028644675237
OG0000667_246		ARA_0015707	-0.43646716542351377	-0.24247890559425106
OG0000667_246		ARA_0022049	-0.2560829807405433	0.3200952519803663
OG0000667_246		SOL_0015073	-0.40119330184113955	-0.7490901845008044
OG0000667_246		POP_0008978	-0.8633970337000471	-0.6588831959645586
OG0000667_246		POP_0028958	-0.5995419613342764	1.9315471655747039
OG0000667_246		HEL_0045094	0.18200854579812703	-0.3318585577747712
OG0000667_246		COF_0017658	-0.18459315659812892	-0.6825673232196875
OG0000667_246		ACT_0022967	-0.8805388168471586	-0.5796774666019133
OG0000667_246		ACT_0034030	-0.7157868692238304	1.379125363362097
OG0000667_246		HEL_0012014	0.2807370226727071	-0.4050103348238653
OG0000667_246		HEL_0045336	-0.5640336689690876	-0.8133496962247447
OG0000667_246		HEL_0042181	-0.04555169277226414	-0.5277142152654783
OG0000667_246		HEL_0007634	-0.931795465201795	-0.44937097879678967
OG0000667_246		HEL_0008174	-0.8761334180149686	0.81610478469668
OG0000667_246		HEL_0008146	5.785102438650183e-05	3.8025714439778464
OG0000667_246		HEL_0007577	-0.402491423839435	-0.4383470449737343
OG0000667_246		HEL_0025811	-0.7901802143421789	-0.8588799409689634
OG0000667_246		ACT_0012851	-0.8257410888642607	0.2053122892625231
OG0000667_246		ACT_0015329	-0.8554242641611491	-0.17033949715068825
OG0000667_246		COF_0002692	-0.10463541427274091	-0.6725202526274627
OG0000667_246		MIM_0004340	0.6291759717088462	155.0215273734401
OG0000667_246		MIM_0025047	-0.9895580052372556	-0.9935906280573289
OG0000667_246		MIM_0003849	-0.33535605956472064	-0.4358193153530584
OG0000667_246		MIM_0028358	-0.999994165571508	0.0
OG0000667_246		MIM_0033197	-0.999994165571508	0.0
OG0000667_246		MIM_0031222	-0.7520964917508361	13893.547798857984
OG0000667_246		MIM_0015528	0.0049107459209677875	-0.6353553289715085
OG0000667_246		MIM_0007588	-0.6973546323096369	-0.08390588110459714
OG0000667_246		MIM_0014372	-0.6696350719342209	0.09159089592864997
OG0000667_246		MIM_0025590	-0.952132216884036	-0.8934835653971411
OG0000667_246		ACT_0023010	-0.24903916264008777	-0.6201744341191275
OG0000667_246		VIT_0009186	0.05182388902392365	-0.4584196613633088
OG0000667_246		CEC_0028597	0.14044125531262433	1.0169522720888104
OG0000667_246		PRU_0008192	-0.43457201685216257	-0.5042024475054272
OG0000667_246		ACT_0009925	0.7278113343472614	-0.5738960705650336
OG0000667_246		GIN_0010416	3.0549058926502264	1.3468452903638943
OG0000667_246		ACT_0003516	-0.9999881783261227	-0.9998872290843731
OG0000667_246		ACT_0005120	-0.8951708974642323	8866.534633739517
OG0000667_246		LIR_0020955	-0.999994165571508	0.0
OG0000667_246		LIR_0020956	-0.999994165571508	0.0
OG0000667_246		CIN_0027348	3.3723049371954783	5.813454841392846
OG0000667_246		LIR_0021843	-0.29476920721295147	-0.6915494861409045
OG0000667_246		CIN_0012540	0.8825398083128655	2.6674694526934237
OG0000667_246		CIN_0013153	-0.48669243667992634	-0.7273324255596483
OG0000667_246		POP_0040489	-0.999994165571508	0.0
OG0000667_246		POP_0040490	-0.999994165571508	0.0
OG0000667_246		POP_0004554	-0.7308434412116547	-0.17641953282818962
OG0000667_246		AMB_0011793	-0.18940223303063267	-0.17755664978148086
OG0000667_246		GLY_0051697	-0.7704723123925298	2.2993362779601765
OG0000667_246		GLY_0063097	-0.9304321632381843	-0.6969087368632055
OG0000667_246		LOC107605626	-0.026090817413851778	2.8923074565637594
OG0000667_246		PHA_0028574	-0.7497861632323508	-0.7430829883919734
