tre_ID	long_branch_label	gene	root_relative_branch_ratio	sister_relative_branch_ratio
OG0002519_99		GLY_0069708	-0.9999899983950233	0.0
OG0002519_99		GLY_0069709	-0.9999899983950233	0.0
OG0002519_99		GLY_0009921	-0.8755840347325322	-0.2606873926506161
OG0002519_99		PHA_0026555	-0.705143683844039	-0.19462535377487344
OG0002519_99		LOC107604654	-0.9999899983950233	0.0
OG0002519_99		arharahy.Tifrunner.gnm1.Arahy.16g02190	-0.9999899983950233	0.0
OG0002519_99		ardaradu.V14167.gnm1.Aradu.A06g02038	-0.4282132442877182	24335.767272572473
OG0002519_99		arharahy.Tifrunner.gnm1.Arahy.06g01999	-0.9999765052297495	-0.9999589099082553
OG0002519_99		MED_0036213	-0.9999793056791428	-0.15951742627345847
OG0002519_99		MED_0036214	-0.9999753780488685	0.18979266347687404
OG0002519_99		CEC_0006200	-0.18125461436490808	1.8751479285462236
OG0002519_99		CUC_0005152	-0.9527846232583559	-0.8100404402148763
OG0002519_99		CUC_0005153	-0.7514451139229175	4.264278360779362
OG0002519_99		PRU_0028568	-0.9999899983950233	-0.6084113247444883
OG0002519_99		PRU_0028569	-0.999974458901371	1.5536999999999999
OG0002519_99		POP_0008145	-0.12715993368822825	-0.48450650294597625
OG0002519_99		COF_0015239	-0.04370254112111527	-0.4457007698729246
OG0002519_99		SOL_0009454	0.7252368520512821	0.8040797202095082
OG0002519_99		MIM_0030907	-0.9999899983950233	0.0
OG0002519_99		MIM_0030908	-0.9999899983950233	0.0
OG0002519_99		ACT_0036932	0.7056937159269185	1.7967929259384987
OG0002519_99		VIT_0002724	-0.3901251322156603	-0.6424476082138124
OG0002519_99		ARA_0018153	0.8770712172017233	0.3929963111134205
OG0002519_99		HEL_0021996	0.3475062368983463	-0.2821230092126367
OG0002519_99		AQU_0001128	0.5964861911869362	-0.19199829108977454
OG0002519_99		ASP_0019250	0.7856165412952852	-0.30549653234331087
OG0002519_99		LIR_0019004	-0.23327296184843646	-0.7467103105673082
OG0002519_99		AMB_0000776	4.038898601678325	0.9361556582926929
OG0002519_99		CIN_0027743	1.6025276325776607	-0.4835126010055397
OG0002519_99		BRA_0033387	-0.9614483135372747	3853.55
OG0002519_99		BRA_0042854	-0.9999899983950233	-0.9997405663436717
OG0002519_99		ORY_0012844	-0.45034479578003733	-0.5340550854400216
OG0002519_99		NYM_0009136	-0.9999899983950233	-0.5802023424709291
OG0002519_99		NYM_0009137	-0.999976175176785	1.3821
OG0002519_99		CER_0052048	-0.999978592564708	-0.999967856456341
OG0002519_99		CER_0052049	-0.33400512653120995	31109.446645486827
OG0002519_99		CER_0052050	-0.5695079181137713	0.20657108125546703
OG0002519_99		CER_0056406	-0.9999704482577755	0.24539515279241292
OG0002519_99		CER_0056407	-0.9999762711921929	-0.19704200087995388
OG0002519_99		CER_0033495	0.8174116435160385	0.43446272379929896
OG0002519_99		CER_0064766	0.2669633120214278	-0.3028748789292947
OG0002519_99		MAR_0001185	2.2808864901185784	-0.3009737150858097
OG0002519_99		GIN_0013555	0.4647950584594574	-0.7271024630843713
OG0002519_99		GIN_0000774	0.2242164523512488	-0.8020760774457862
OG0002519_99		NYM_0005174	0	0
OG0002519_99		NYM_0005177	0	0
OG0002519_99		NYM_0005178	0	0
OG0002519_99		NYM_0005176	0	0
OG0002519_99		NYM_0005175	-0.9999757551093762	0.20165567838199555
OG0002519_99		BRA_0045173	-0.10200689733246482	-0.12436583867286932
OG0002519_99		ORY_0024012	0.02553456949020445	0.1420294503864236
OG0002519_99		ASP_0010538	-0.11949470363412784	-0.7403721965708205
