tre_ID	long_branch_label	gene	root_relative_branch_ratio	sister_relative_branch_ratio
OG0004474_64		GLY_0058104	-0.6839533802088789	0.4828281442150876
OG0004474_64		GLY_0058558	-0.7868622732687506	-0.3256130159781026
OG0004474_64		PHA_0005627	-0.455922662274966	0.27017054556723336
OG0004474_64		MED_0040196	0.17835632259821785	0.5523782612604691
OG0004474_64		LOC107623358	-0.999987694355256	0.0
OG0004474_64		arharahy.Tifrunner.gnm1.Arahy.20g00041	-0.999987694355256	0.0
OG0004474_64		ardaradu.V14167.gnm1.Aradu.A01g00731	-0.9697952049483441	0.009185932443555804
OG0004474_64		arharahy.Tifrunner.gnm1.Arahy.01g01050	-0.9700701386329073	-0.009102319154720855
OG0004474_64		GLY_0001912	-0.999987694355256	-0.9997493716534965
OG0004474_64		GLY_0001913	-0.9509008262007098	3988.9716610293453
OG0004474_64		GLY_0039858	-0.7661826254646444	-0.1333936652836412
OG0004474_64		PHA_0034286	-0.4317174736876326	0.2980332970777454
OG0004474_64		MED_0025360	0.024206720324560133	0.1835771658758115
OG0004474_64		LOC107642455	-0.968694345276849	-0.7086561745242574
OG0004474_64		arharahy.Tifrunner.gnm1.Arahy.05g00278	-0.8925473890787584	2.4323706650280825
OG0004474_64		CEC_0016303	-0.31643543988917844	-0.5724276569516378
OG0004474_64		PRU_0025010	-0.999987694355256	0.0
OG0004474_64		PRU_0025011	-0.999987694355256	0.0
OG0004474_64		PRU_0025009	-0.999987694355256	-0.5
OG0004474_64		PRU_0025012	-0.999987694355256	-0.625
OG0004474_64		PRU_0025013	-0.8449594505979708	3875.658673623661
OG0004474_64		ARA_0000488	1.980409383053723	1.310559834976047
OG0004474_64		CUC_0000870	-0.999987694355256	0.0
OG0004474_64		CUC_0000872	-0.999987694355256	0.0
OG0004474_64		CUC_0000871	-0.999987694355256	-0.5
OG0004474_64		POP_0032893	0.5988901167889901	-0.3297678129272683
OG0004474_64		COF_0012393	-0.24023808668180624	0.11906734446351758
OG0004474_64		COF_0012395	-0.32107578951611293	-0.10639873020385437
OG0004474_64		COF_0012394	1.0515520043967923	-0.09855399699667919
OG0004474_64		COF_0019747	-0.6980172956115298	-0.31782431584217036
OG0004474_64		COF_0019748	-0.5573241447893608	0.4658980424295479
OG0004474_64		MIM_0018876	-0.9999716719310775	-0.999812906772861
OG0004474_64		MIM_0018877	-0.8485884852395443	5343.928917480741
OG0004474_64		SOL_0020208	0.86594926865184	-0.369027427754853
OG0004474_64		HEL_0032672	-0.24636447312260262	-0.3545876685934489
OG0004474_64		HEL_0033734	0.1676807061231613	0.5493971083891345
OG0004474_64		HEL_0033863	0.2805565077150669	0.19806648988009865
OG0004474_64		HEL_0035989	-0.2324895465047577	-0.4046816299007803
OG0004474_64		ACT_0010006	0.1679731887663135	-0.6730552438923769
OG0004474_64		VIT_0014401	0.3126396038023814	-0.648971062453647
OG0004474_64		AQU_0034843	-0.9967066004407761	-0.9749307256255245
OG0004474_64		AQU_0034844	-0.8686280460284441	38.889467284228935
OG0004474_64		CER_0064362	-0.999987694355256	0.0
OG0004474_64		CER_0064363	-0.999987694355256	0.0
OG0004474_64		CER_0064365	-0.999987694355256	0.0
OG0004474_64		CER_0064366	-0.999987694355256	0.0
OG0004474_64		CER_0064364	-0.5562745820737414	7558.767713743605
OG0004474_64		CER_0064367	-0.945330381768551	-0.44057571954248875
OG0004474_64		MAR_0007976	3.6311139250103746	-0.21014795192643382
OG0004474_64		GIN_0025370	1.5014240575622195	-0.6741829115832072
OG0004474_64		AMB_0002675	1.2649855885709227	-0.7311031491446643
OG0004474_64		NYM_0035519	2.073520107567995	-0.6158073051381593
OG0004474_64		LIR_0028876	-0.999987694355256	0.0
OG0004474_64		LIR_0028877	-0.999987694355256	0.0
OG0004474_64		CIN_0022660	0.6242798600810898	0.7453357748121652
OG0004474_64		LIR_0017421	1.7358938933784531	0.9420092826252392
OG0004474_64		ASP_0012042	1.1387793280507323	-0.6372820253755254
OG0004474_64		BRA_0015492	-0.996169141085319	-0.9857768338575015
OG0004474_64		BRA_0015493	-0.7306606084538053	69.30783371165293
OG0004474_64		BRA_0047504	-0.6053047974652422	-0.025123991324278342
OG0004474_64		ORY_0020943	-0.08022420741294616	-0.08200403682579686
OG0004474_64		CHL_0003149	2.6240174393102205	-0.6101949424586393
OG0004474_64		DUN_0012122	8.296999536558578	1.565384878039695
OG0004474_64		CHL_0001621	6.441984619027661	-0.19416896836296854
