tre_ID	long_branch_label	gene	root_relative_branch_ratio	sister_relative_branch_ratio
OG0000622_254		LOC107619373	-0.9999909085053061	0.0
OG0000622_254		arharahy.Tifrunner.gnm1.Arahy.19g03446	-0.9999909085053061	0.0
OG0000622_254		arharahy.Tifrunner.gnm1.Arahy.09g03166	-0.33057631441012825	0.6939410953347889
OG0000622_254		ardaradu.V14167.gnm1.Aradu.A09g03327	-0.9097633532135291	-0.9339326614401918
OG0000622_254		LOC107619374	-0.9999821876282212	0.9592346889722144
OG0000622_254		arharahy.Tifrunner.gnm1.Arahy.19g03447	-0.9999909085053061	-0.4895966238099912
OG0000622_254		GLY_0001404	2.7481327994690443	11.725432762647532
OG0000622_254		GLY_0071875	-0.7054612704040374	-0.9214172108208954
OG0000622_254		GLY_0038478	-0.8919334994720249	-0.9495874355148183
OG0000622_254		PHA_0024310	-0.1805496070477987	-0.5018462615926045
OG0000622_254		MED_0006003	0.15915901773131744	-0.39692861383004424
OG0000622_254		CEC_0013176	0.26240748934355695	-0.42596383708807983
OG0000622_254		CUC_0022948	0.6942032266592549	0.14023590316792658
OG0000622_254		PRU_0043513	0.48583571342757803	-0.12298849981684319
OG0000622_254		POP_0004022	0.8999134815629501	-0.07678042693123373
OG0000622_254		CER_0005915	4.771433973656307	2.394475461920479
OG0000622_254		HEL_0032404	0.7002432447666083	-0.7054036739348725
OG0000622_254		GIN_0003826	2.7415246175744574	0.457572981826478
OG0000622_254		GIN_0012376	1.5669552497371146	-0.3139280074011082
OG0000622_254		ACT_0023101	0.3803058456850646	-0.7843153591579787
OG0000622_254	*	ACT_0035501	5.399648302709106	3.6363987537362576
OG0000622_254		COF_0004302	0.16645773715192533	-0.5734555194722173
OG0000622_254		MIM_0000394	1.7346684587469388	1.344421380772891
OG0000622_254		SOL_0012491	0.9256207076899055	-0.4958769892072531
OG0000622_254		VIT_0020106	0.3761014336595407	-0.682645091457324
OG0000622_254		CIN_0014370	-0.004987870890952137	-0.09639854894147346
OG0000622_254		CIN_0022850	0.10116260652684655	0.10668259643512867
OG0000622_254		LIR_0011521	-0.7829413290199273	-0.885547083126695
OG0000622_254		LIR_0042341	1.4400274596692741	0.5203659143665396
OG0000622_254		AMB_0015029	1.406837953513528	0.21087696461710317
OG0000622_254		NYM_0031460	0.9876816752184274	-0.17415226383779256
OG0000622_254		ARA_0021295	4.999145278597931	2.2015412388687006
OG0000622_254		ARA_0024398	0.8738303932382869	-0.6876504391511881
OG0000622_254		ASP_0020588	0.8837863709868766	-0.6651026042067297
OG0000622_254		AQU_0041447	1.594061032878797	-0.4577371686511652
OG0000622_254		BRA_0051014	-0.9999779237775226	-0.08376564483947041
OG0000622_254		BRA_0051015	-0.9999759054849306	0.09142382008235675
OG0000622_254		ORY_0002729	0.04832337431418237	-0.46636324924286776
OG0000622_254		CER_0012083	-0.9999909085053061	-0.48927080775840903
OG0000622_254		CER_0012084	-0.999982198991497	0.9579848091529659
OG0000622_254		CHL_0004222	9.373447017485734	0.7093317854534823
OG0000622_254		GIN_0027741	5.068714749099269	-0.4149760692979204
OG0000622_254		BRA_0029697	-0.42385657089989937	-0.6066803515911708
OG0000622_254		ORY_0005236	0.4648223942813011	1.5424613391308837
OG0000622_254		BRA_0056533	-0.31504621285971623	0.4436211565741236
OG0000622_254		ORY_0023195	-0.5255307917724366	-0.3072974890634651
OG0000622_254		ardaradu.V14167.gnm1.Aradu.A03g04571	-0.9999909085053061	0.0
OG0000622_254		arharahy.Tifrunner.gnm1.Arahy.13g04700	-0.9999909085053061	0.0
OG0000622_254		LOC107631511	-0.7217256143871812	9046.545968681614
OG0000622_254		MED_0021556	-0.12340194513164046	-0.1004627587471001
OG0000622_254		GLY_0016021	-0.9341216710997801	-0.6659433008882506
OG0000622_254		GLY_0026981	-0.8027929717458465	1.9935038053689138
OG0000622_254		PHA_0036717	-0.6818807250376018	0.2510458611398908
OG0000622_254		CEC_0028899	-0.3913348757186854	-0.47081997905982026
OG0000622_254		HEL_0040894	1.5170879511807458	0.5150258849278169
OG0000622_254		MIM_0028493	0.6614158056452428	-0.3399452709366449
OG0000622_254		CIN_0024981	0.7949605185890117	0.9738359798531278
OG0000622_254		LIR_0036186	-0.0906232650989704	-0.49337229121012904
OG0000622_254		VIT_0020057	-0.33953494618759045	-0.6912853848023844
OG0000622_254		AQU_0024347	1.5781611878176167	0.3016874142545654
OG0000622_254		ACT_0016413	-0.7318625304495513	-0.3529314981806676
OG0000622_254		ACT_0037100	-0.5856119270269853	0.5454314298846977
OG0000622_254		PRU_0021512	-0.9999809665131276	0.05478589420654903
OG0000622_254		PRU_0021513	-0.9999819551181175	-0.0519402985074626
OG0000622_254		ARA_0003888	1.8067815548188126	1.7846228558544497
OG0000622_254		POP_0034211	0.007957522476616987	-0.6408849414212129
OG0000622_254		CUC_0002621	-0.9999767402486488	-0.9999500650224341
OG0000622_254		CUC_0002622	-0.534199222969343	20025.042841037204
OG0000622_254		COF_0021759	0.30675048769175295	-0.332295595652305
OG0000622_254		AMB_0002630	1.6558597709670577	0.0648871816799029
OG0000622_254		NYM_0015949	1.4940292424004304	-0.06093338599262762
OG0000622_254		BRA_0035210	-0.48704075453087414	-0.4723385124442526
OG0000622_254		ORY_0016453	-0.027863019063084877	0.8951544192323684
OG0000622_254		ASP_0000388	1.3077064841133919	-0.26860593260015686
OG0000622_254		GIN_0024426	1.8606522228298379	-0.4712799022732392
OG0000622_254		CER_0005637	-0.5853435788997845	19277.33543300687
OG0000622_254		CER_0005638	-0.9999784910672116	-0.9999481283016641
OG0000622_254		CER_0006716	-0.17023175267164842	-0.1821136049169788
