tre_ID	long_branch_label	gene	root_relative_branch_ratio	sister_relative_branch_ratio
OG0001272_161		LOC107642841	-0.9999818966005216	1.1090768934284063
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.15g00837	-0.9999914164345857	-0.5258589181286549
OG0001272_161		ardaradu.V14167.gnm1.Aradu.A05g00807	-0.9999814946335924	-0.9988960542351472
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.05g00813	-0.9832370692503394	904.8416018593009
OG0001272_161		GLY_0002239	-0.8270036896152668	-0.18989744066431186
OG0001272_161		GLY_0039517	-0.7864513469422981	0.23441160440232936
OG0001272_161		MED_0024976	0.609224148444518	1.1895221097124282
OG0001272_161		GLY_0003931	-0.9999827898603643	-0.9999908953676113
OG0001272_161		GLY_0003932	0.8902618909867986	109833.19838523645
OG0001272_161		GLY_0058961	-0.660438023005413	-0.679801531279145
OG0001272_161		PHA_0005516	1.6048284105118094	0.9904151353063403
OG0001272_161		MED_0040538	0.14346357880493354	-0.4640411428397433
OG0001272_161		CEC_0016636	0.07383066569791266	-0.44979585173134895
OG0001272_161		CUC_0019391	0.7942447288227168	-0.30950691188673457
OG0001272_161		POP_0004188	-0.9999792672736328	-0.9999935452555684
OG0001272_161		POP_0004189	2.212013517651922	154923.8015318945
OG0001272_161		POP_0040725	-0.9999790150104365	-0.9999701963456106
OG0001272_161		POP_0040726	-0.29589206446641697	33551.932366388144
OG0001272_161		CUC_0007309	1.9954393604233513	0.09302230192040668
OG0001272_161		ARA_0003950	-0.1282445609359789	-0.4558371022034984
OG0001272_161		ARA_0005447	0.6020119023072902	0.8376850094876662
OG0001272_161		ARA_0027297	1.4082450777255315	0.011836087905366775
OG0001272_161		HEL_0025406	-0.021351133094770065	-0.12288920846243938
OG0001272_161		HEL_0028893	0.11576425275725402	0.140106825327068
OG0001272_161		HEL_0027270	0.1268886461684601	-0.15065763923131725
OG0001272_161		HEL_0008295	0.11723647731278918	-0.41912992474232164
OG0001272_161		MIM_0017125	0.1724862527677005	-0.22981636422905577
OG0001272_161		MIM_0032549	0.5223463578190107	0.2983916478555305
OG0001272_161		SOL_0030832	0.06065508301832067	0.9313073323684751
OG0001272_161		SOL_0032116	-0.4508097881461583	-0.48221601852790485
OG0001272_161		SOL_0014480	0.7099722794050385	-0.3249507659259557
OG0001272_161		SOL_0013724	0.10754295383477173	-0.5541972534332085
OG0001272_161		COF_0017527	1.1553532911522726	-0.2073069366954918
OG0001272_161		COF_0017526	0.5603429848309661	-0.6393669509232125
OG0001272_161		SOL_0014575	3.3266777374547596	1.7729017142493668
OG0001272_161		ACT_0000118	-0.3200613599505999	-0.35133704185899706
OG0001272_161		ACT_0023113	0.04821561261649627	0.541632657529714
OG0001272_161		PRU_0030513	0.650032889776035	-0.5246545731028366
OG0001272_161		GLY_0063227	-0.914166000042518	-0.2918835931902699
OG0001272_161		GLY_0063228	-0.8787854664402015	0.41219719015590983
OG0001272_161		GLY_0051524	-0.7568538437289148	-0.466344875284661
OG0001272_161		PHA_0029068	0.34075821109557064	1.1544196802360351
OG0001272_161		ardaradu.V14167.gnm1.Aradu.A06g03665	-0.9332396616704111	0.8475210177320304
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.06g03415	-0.9638649099583494	-0.4587341684331286
OG0001272_161		LOC107648584	-0.8910843311260478	0.11897399554908619
OG0001272_161		MED_0000825	0.17655554760659511	-0.02547152128710221
OG0001272_161		CEC_0023393	0.015603357434053904	-0.3546535767029479
OG0001272_161		PHA_0008896	0.5737336115467598	0.5495553456251222
OG0001272_161		POP_0002195	-0.587813516517847	-0.20281407163789458
OG0001272_161		POP_0017196	-0.48294811935651005	0.2544125083273804
OG0001272_161		CUC_0026402	1.3355436516404016	0.6603360889965545
OG0001272_161		HEL_0007541	0.3062684560585974	0.30822116380202935
OG0001272_161		HEL_0013872	-0.001492643443985291	-0.23560325450343492
OG0001272_161		HEL_0044960	0.6054691487354568	-0.007811357904540012
OG0001272_161		SOL_0010268	0.5114121956705987	-0.4353608736707322
OG0001272_161		ACT_0021747	0.26010842659544464	-0.22515842258907778
OG0001272_161		MIM_0024125	0.6262787947002108	0.2905863974690524
OG0001272_161		COF_0022102	0.3618738812656887	-0.17728220022974028
OG0001272_161		VIT_0010276	-0.9999783053651171	-0.9999937605556746
OG0001272_161		VIT_0031824	2.4770139376482336	160269.68242470454
OG0001272_161		ARA_0022897	2.7528079140769797	3.6590011798059123
OG0001272_161		PRU_0045872	-0.19450376395197297	-0.7853617199466649
OG0001272_161		VIT_0027130	0.2880227966793259	-0.6646602024083953
OG0001272_161		AQU_0007376	0.0003352308637295836	-0.05635528091816279
OG0001272_161		AQU_0040404	0.06007611830546992	0.05972086716385831
OG0001272_161		AQU_0035756	0.4411672341528498	-0.09810236327253555
OG0001272_161		CIN_0002847	0.4316556710131569	-0.07621573734096143
OG0001272_161		LIR_0020365	0.5497727433592031	0.08250382737802933
OG0001272_161		ASP_0025313	-0.4825105874520841	30838.56033123029
OG0001272_161		ASP_0026554	-0.9999832199484368	-0.9999675741161917
OG0001272_161		ASP_0009145	-0.8220849708333752	-0.312459132024122
OG0001272_161		ASP_0013010	-0.5310865539527189	-0.5638710248892703
OG0001272_161		ASP_0016383	0.43142408512801655	-0.4723086616642438
OG0001272_161		ORY_0001597	-0.9999779373089782	-0.9999934252038372
OG0001272_161		ORY_0029744	2.3556463919857538	152094.97000937207
OG0001272_161		BRA_0044694	-0.17798672778678465	-0.657305402054193
OG0001272_161		BRA_0013939	-0.20318988882962988	1.862486480704548
OG0001272_161		ORY_0018020	-0.7216370744310905	-0.6506533719055789
OG0001272_161		AMB_0001895	-0.7765543587223361	-0.23212174268952665
OG0001272_161		AMB_0009986	-0.709009026951366	0.3022897711709445
OG0001272_161		NYM_0012907	-0.051482110936423034	0.11014200942857418
OG0001272_161		NYM_0037089	-0.14558868954809695	-0.09921434239324735
OG0001272_161		AMB_0012051	3.0444737945623084	-0.12172274167109924
OG0001272_161		GIN_0020374	-0.7272364902968053	0.41792212705947096
OG0001272_161		GIN_0026517	-0.8076315303232767	-0.29474265129508226
OG0001272_161		GIN_0026512	-0.5938322682541552	-0.17366832242952904
OG0001272_161		GIN_0026519	-0.5084688838989763	0.21016781413988367
OG0001272_161		GIN_0019420	2.579606484765408	-0.4426362377490473
OG0001272_161		CER_0056708	-0.9999914164345857	0.0
OG0001272_161		CER_0056709	-0.9999914164345857	0.0
OG0001272_161		CER_0056710	-0.9999914164345857	-0.6612371470540231
OG0001272_161		CER_0056711	-0.9999914164345857	-0.7687181963377038
OG0001272_161		CER_0001419	-0.999977541131696	-0.9990619634720548
OG0001272_161		CER_0001420	-0.9760575759740099	1065.0565662517492
OG0001272_161		CER_0046047	1.1615151298818995	0.9760872012100997
OG0001272_161		CER_0010357	-0.9999782805523436	0.21850494176604335
OG0001272_161		CER_0010358	-0.9999821753306762	-0.17932216298552933
OG0001272_161		LOC107608332	-0.9999833382226566	-0.26440517052508583
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.17g01390	-0.9999773492462484	0.3594440307768677
OG0001272_161		ardaradu.V14167.gnm1.Aradu.A07g01200	-0.9999914164345857	0.0
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.07g01185	-0.9999914164345857	0.0
OG0001272_161		MED_0027402	-0.3066641164952308	-0.5038275067180348
OG0001272_161		LOC107637248	4.2876516387691	250953.2688910697
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.11g00248	-0.9999789298199144	-0.9999960152102437
OG0001272_161		ardaradu.V14167.gnm1.Aradu.A01g00677	-0.9840015507990366	-0.5399704618370265
OG0001272_161		arharahy.Tifrunner.gnm1.Arahy.01g00686	-0.9652229957562081	1.1737734580985373
OG0001272_161		MED_0013586	-0.06761041365155442	-0.5232426106953879
OG0001272_161		GLY_0006399	-0.7406527568784538	-0.8509558711689101
OG0001272_161		PHA_0015586	0.7400701735488141	5.709422288839633
OG0001272_161		GLY_0053239	-0.8363680302994062	-0.8497784908524258
